id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
0,,,,,,Sol,0.0,0.0,0.0,0.0,0.0,0.0,-26.7,4.85,G2V,0.656,0.000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,,1.0,,,
70666,70890,,,Gl 551,,Proxima Centauri,14.495985,-62.679485,1.2959,-3775.64,768.16,-16.0,11.01,15.447,M5Ve,1.807,-0.472264,-0.361451,-1.151219,-0.00001186,0.00002079,0.00001675,3.7950399168315756,-1.09396338473328,-0.0000183048192485,0.000003724144768,,,Cen,1,70666,,0.0000577032135333,V645,11.079,10.939
71453,71681,128621,5460,Gl 559B,Alp2Cen,Toliman,14.660346,-60.8383,1.3248,-3678.19,481.84,-26.2,1.35,5.739,K1V,0.9,-0.495181,-0.413973,-1.156674,-0.00000722,0.00002476,0.00002491,3.8380695707772277,-1.0618286487704176,-0.0000178323683168,0.000002336026238,Alp-2,,Cen,2,71456,Gl 559,0.44096081645063756,,,
71456,71683,128620,5459,Gl 559A,Alp1Cen,Rigil Kentaurus,14.660765,-60.833976,1.3248,-3678.19,481.84,-26.2,-0.01,4.379,G2V,0.71,-0.495203,-0.414084,-1.156625,-0.00000722,0.00002476,0.00002491,3.838179211777228,-1.0617531757704175,-0.0000178323683168,0.000002336026238,Alp-1,,Cen,1,71456,Gl 559,1.543121065657792,,0.113,-0.087
87665,87937,,,Gl 699,,Barnard's Star,17.963472,4.693388,1.8238,-797.84,9999.99,-111.0,9.54,13.235,sdM4,1.57,-0.017373,-1.816613,0.149123,-0.00000591,0.0001204,0.00007888,4.702826031672147,0.08191507873243374,-0.0000038680374689,0.000050066369421,,,Oph,1,87665,,0.0004425883723626,V2500,9.59,9.49
118720,,,,Gl 406,,Wolf 359,10.941484,7.01532,2.3906,-3822.95,-2716.83,13.0,13.45,16.557,M6,2.0,-2.282811,0.649334,0.292057,-0.00000433,0.00004728,-0.00002961,2.8644736867699603,0.12244043730895,-0.0000185341846008,-0.000013171553821,,,Leo,1,118720,,0.000020758692705,,,
53879,54035,95735,,Gl 411,,Lalande 21185,11.055632,35.969877,2.5469,-580.2,-4767.09,-84.3,7.49,10.46,M2V,1.502,-1.998,0.504305,1.495504,0.00003587,-0.00000166,-0.00009828,2.8943575772214722,0.627792793335765,-0.0000028128889746,-0.000023111504484,,,UMa,1,53879,,0.0057016427228074665,,,
118079,,,,Gl 65A,,,1.650199,-17.949782,2.6267,3312.95,560.34,29.0,12.57,15.473,dM5.5e,1.85,2.270499,1.04697,-0.809963,0.00001,0.00005104,-0.00000236,0.4320210687414983,-0.31328279826635,0.00001606163483,0.000002716614673,,,Cet,1,118079,Gl  65,0.0000563378150851,,,
118080,,,,Gl 65B,,,1.650199,-17.949782,2.6267,3312.95,560.34,32.0,12.7,15.603,dM5.5e,,2.270631,1.047031,-0.81001,0.00001265,0.00005226,-0.0000033,0.4320210687414983,-0.31328279826635,0.00001606163483,0.000002716614673,,,Cet,2,118079,Gl  65,0.0000499804313578,,,
32263,32349,48915,2491,Gl 244A,9Alp CMa,Sirius,6.752481,-16.716116,2.6371,-546.01,-1223.08,-9.4,-1.44,1.454,A0m...,0.009,-0.494323,2.476731,-0.758485,0.00000953,-0.00001207,-0.00001221,1.7677953696021995,-0.291751258517685,-0.0000026471311772,-0.000005929659164,Alp,9,CMa,1,32263,Gl 244,22.824433121735034,,-1.333,-1.523
118441,,,,Gl 244B,,,6.752559,-16.71524,2.6371,-543.2,-1203.05,0.0,8.44,11.334,DA2,-0.03,-0.494379,2.476814,-0.75847,0.00000768,-0.00000297,-0.00001473,1.7678158456043611,-0.291735967034,-0.0000026335079128,-0.00000583256068,,,CMa,2,32263,Gl 244,0.002549177050509118,,,
92115,92403,,,Gl 729,,Ross 154,18.830369,-23.836232,2.9698,637.55,-192.47,-12.1,10.37,13.006,M3.5Ve,1.51,0.585883,-2.652454,-1.200123,0.00000628,0.00001413,0.00000247,4.929779029634179,-0.4160207358077875,0.0000030909296204,-0.00000093312089,,,Sgr,1,92115,,0.0005465123745199,V1216,10.408,10.338
119585,,,,Gl 905,,Ross 248,23.698379,44.174924,3.1686,84.26,-1607.79,-77.7,12.29,14.786,dM6  e,1.9,2.262649,-0.179022,2.205274,-0.00003953,0.00000443,-0.0000731,6.204221151200362,0.77099787597905,0.0000004085040072,-0.000007794800419,,,And,1,119585,,0.0001060718149635,,,
16496,16537,22049,1084,Gl 144,18Eps Eri,Ran,3.548848,-9.458262,3.2161,-976.44,17.97,16.9,3.72,6.183,K2V,0.881,1.89897,2.541426,-0.528523,0.00002243,0.00000458,-0.00000256,0.9290861752463538,-0.1650778156910925,-0.0000047339147024,0.000000087121018,Eps,18,Eri,1,16496,,0.2929543829769431,Eps,3.735,3.715
113687,114046,217987,,Gl 887,,Lacaille 9352,23.097531,-35.853073,3.2759,6767.26,1326.66,9.5,7.35,9.773,M2/M3V,1.483,2.581532,-0.621353,-1.918773,0.00004484,0.00009974,0.00001138,6.046919538269939,-0.6257541624947276,0.0000328086022788,0.000006431829174,,,PsA,1,113687,,0.010734949358052354,,,
57375,57548,,,Gl 447,,Ross 128,11.795666,0.804563,3.3553,605.62,-1219.23,-31.1,11.12,13.491,M4.5V,1.746,-3.349892,0.179372,0.047111,0.00003095,-0.00001152,-0.00002028,3.0880980421253565,0.01404226880392625,0.0000029361286122,-0.000005910993837,,,Vir,1,57375,,0.0003496230040027,,11.171,11.041
119518,,,,Gl 866A,,EZ Aqr,22.642562,-15.302542,3.3979,2361.37,2233.03,-60.0,12.66,15.004,M5  e,1.98,3.069893,-1.139264,-0.895949,-0.0000328,0.00005369,0.0000517,5.927808781240427,-0.26707974928385003,0.0000114482448085,0.000010826054323,,,Aqr,1,119518,Gl 866,0.0000867760744991,,,
91487,91772,173740,,Gl 725B,,Struve 2398 B,18.713249,59.626847,3.4545,-1393.2,1845.73,1.2,9.7,12.008,K5,1.561,0.324167,-1.716358,2.980381,-0.00002776,0.00002126,0.00001669,4.899117170788272,1.0406847970760273,-0.0000067544241975,0.000008948351546,,,Dra,2,91484,Gl 725,0.0013702505971242452,,,
103879,104214,201091,8085,Gl 820A,61    Cyg,,21.114794,38.749415,3.4865,4155.1,3258.9,-64.8,5.2,7.488,K5V,1.069,1.979356,-1.863636,2.181892,-0.00001456,0.0001102,0.00000149,5.527840164315857,0.6763048804390562,0.0000201444932408,0.000015799593035,,61,Cyg,1,103879,Gl 820,0.08806432284180643,V1803,5.682,5.002
118493,,,,Gl 280B,,,7.655006,5.226824,3.4974,-702.34,-1021.92,0.0,10.7,12.981,DA,,-1.462274,3.161021,0.31861,0.00001014,0.00000644,-0.00001725,2.0040759299797997,0.09122528157145,-0.000003405040404,-0.000004954388571,,,CMi,2,37173,Gl 280,0.0005592422830409,,,
103883,104217,201092,8086,Gl 820B,61    Cyg,,21.115163,38.742055,3.498,4107.4,3143.72,-64.3,6.05,8.331,K7V,1.309,1.986273,-1.869789,2.188742,-0.00001387,0.00010874,0.00000044,5.527936854824758,0.6761764153655825,0.0000199132371151,0.000015241184638,,61,Cyg,2,103879,Gl 820,0.04051352202292637,,,
37173,37279,61421,2943,Gl 280A,10Alp CMi,Procyon,7.655033,5.224993,3.5142,-716.57,-1034.58,-4.0,0.4,2.671,F5IV-V,0.432,-1.469312,3.17617,0.320024,0.00001212,0.00000289,-0.00001792,2.004083041242831,0.09119333187796,-0.0000034740293908,-0.000005015785376,Alp,10,CMi,1,37173,Gl 280,7.4404636619191935,,,
117979,,,,Gl 15B,,,0.30516,44.023502,3.568,2880.25,415.05,11.3,11.06,13.298,M6 Ve,1.79,2.557764,0.20548,2.479994,-0.00000063,0.00004993,0.00001319,0.07989071130171008,0.76835505395905,0.0000139638460342,0.000002012219181,,,And,2,1472,Gl  15,0.000417637992951,,,
91484,91768,173739,,Gl 725A,,Struve 2398 A,18.713179,59.630396,3.5691,-1326.88,1802.12,-0.8,8.94,11.177,K5,1.504,0.334856,-1.773105,3.079349,-0.00002763,0.00002258,0.00001506,4.89909872516206,1.040746744087625,-0.0000064328957646,0.0000087369243,,,Dra,1,91484,Gl 725,0.002945777902339458,,9.149,8.809
1472,1475,1326,,Gl 15A,,Groombridge 34,0.306174,44.022954,3.5873,2888.92,410.58,12.0,8.09,10.316,M1V,1.56,2.571275,0.20667,2.493057,-0.00000017,0.00005039,0.00001366,0.08015620544457767,0.7683454902950787,0.0000140058793803,0.000001990548009,,,And,1,1472,Gl  15,0.006510284984348607,GX,8.125,8.065
108526,108870,209100,8387,Gl 845,Eps Ind,,22.055486,-56.785977,3.6224,3959.97,-2538.84,-40.4,4.69,6.895,K5V,1.056,1.732589,-0.966715,-3.030307,-0.00001843,0.00008993,0.00001014,5.774112723667677,-0.9911022626319113,0.0000191984763059,-0.000012308643647,Eps,,Ind,1,108526,,0.15205475297324955,,,
118541,,,,GJ 1111,,,8.497244,26.778532,3.6258,-1141.11,-601.64,-5.0,14.81,17.013,M6.5,2.06,-1.968452,2.569351,1.633464,0.0000158,0.00001236,-0.00001174,2.2245732101304907,0.46737355483345,-0.0000055322573902,-0.000002916823331,,,Cnc,1,118541,,0.0000136395486751,,,
8087,8102,10700,509,Gl 71,52Tau Cet,,1.734479,-15.93748,3.6502,-1721.82,854.07,-17.0,3.49,5.678,G8V,0.727,3.154083,1.539508,-1.00226,0.00000207,-0.00003289,0.00001931,0.4540854403344977,-0.27816150132824125,-0.0000083476189145,0.000004140648201,Tau,52,Cet,1,8087,,0.46644452520377955,,,
5632,5643,,,Gl 54.1,,,1.208502,-16.998967,3.6899,1210.09,646.95,28.0,12.1,14.265,M5.5Ve,1.85,3.353772,1.097975,-1.078832,0.00002251,0.00003014,0.00000269,0.3163851484663366,-0.2966879456065725,0.000005866681867,0.000003136502106,,,Cet,1,5632,,0.0001713957307508,YZ,12.201,12.001
82472,82724,,,,,,16.908863,-62.399734,3.6964,294.47,205.48,0.0,11.85,14.011,Mp,1.729,-0.482554,-1.64315,-3.275755,0.00000414,-0.00000462,0.00000171,4.426729956769895,-1.0890808122924376,0.0000014276308451,0.00000099619515,,,Ara,1,82472,,0.000216570849471,,,
36107,36208,,,Gl 273,,Luyten's Star,7.456805,5.225785,3.8026,571.27,-3694.25,18.2,9.84,11.94,M5,1.573,-1.409549,3.514856,0.346358,-0.00001899,0.00001905,-0.00006612,1.952186961957238,0.09120715749281125,0.0000027695951129,-0.000017910229393,,,CMi,1,36107,,0.0014588142602753474,,,
24129,24186,33793,,Gl 191,,Kapteyn's Star,5.194169,-45.018417,3.9114,6506.05,-5731.39,245.5,8.86,10.898,M0V,1.543,0.578997,2.705174,-2.76822,-0.00009951,0.0001243,-0.00025439,1.359830239429058,-0.7857196034245437,0.0000315422204638,-0.000027786562805,,,Pic,1,24129,,0.0038089037649813515,VZ,9.148,8.828
104751,105090,202560,,Gl 825,,Lacaille 8760,21.287725,-38.867362,3.9462,-3259.0,-1146.99,28.2,6.69,8.709,M1/M2V,1.397,2.330004,-2.003156,-2.476477,-0.00003405,-0.00005295,-0.00003518,5.573113374318819,-0.6783634426887974,-0.0000158000778493,-0.000005560764434,,,Mic,1,104751,,0.028602236939542804,AX,6.707,6.667
110547,110893,239960,,Gl 860A,,Kruger 60,22.466642,57.695875,4.001,-870.23,-471.1,-33.3,9.59,11.579,M2V,1.613,1.968033,-0.83547,3.381486,-0.00001624,-0.00001144,-0.00003367,5.881753022801692,1.0069829823740712,-0.0000042189940923,-0.000002283957249,,,Cep,1,110547,Gl 860,0.002034229743211725,DO,9.628,9.548
119505,,,,Gl 860B,,,22.467267,57.696623,4.0077,-854.68,-391.3,-31.7,11.3,13.286,M6 V,1.8,1.97065,-0.836546,3.386059,-0.00001651,-0.00001103,-0.00003147,5.881916686721751,1.0069960424762001,-0.000004143605565,-0.000001897090476,,,Cep,2,110547,Gl 860,0.0004222795013061,,,
118428,,,,Gl 234B,,,6.489939,-2.812227,4.1171,702.48,-697.59,0.0,14.6,16.527,,,-0.526003,4.078362,-0.201997,-0.00001382,-0.00000247,-0.00001391,1.6990621179571583,-0.04908262386045,0.0000034057191432,-0.000003381997209,,,Mon,2,30847,Gl 234,0.0000213402744285,,,
30847,30920,,,Gl 234A,,Ross 614,6.489833,-2.813979,4.1268,694.73,-618.62,16.7,11.12,13.042,M4.5Ve,1.69,-0.527146,4.088126,-0.202607,-0.00001589,0.00001454,-0.0000132,1.6990344172782257,-0.049113197600912505,0.0000033681460829,-0.00000299915439,,,Mon,1,30847,Gl 234,0.0005286886658509,V577,11.176,11.066
82473,82725,,,,,,16.908971,-62.403319,4.1465,254.79,173.56,0.0,11.72,13.632,,,-0.541199,-1.843027,-3.674755,0.00000404,-0.00000441,0.00000162,4.426758283496796,-1.0891433883770487,0.0000012352567767,0.000000841442623,,,Ara,1,82473,,0.000307043565073,,12.005,11.545
3820,3829,,,Gl 35,,Van Maanen's Star,0.819416,5.38861,4.2626,1233.05,-2710.56,54.0,12.37,14.222,DG,0.554,4.146957,0.903519,0.400348,0.00005345,0.00003772,-0.00005057,0.21452251445702078,0.09404897880013376,0.0000059779950881,-0.000013141165699,,,Psc,1,3820,,0.0001783199772233,,12.621,12.091
118236,,,,GJ 1061,,,3.599704,-44.511897,4.2918,727.33,-399.86,-20.0,13.03,14.867,M4.5,1.9,1.798507,2.475398,-3.00808,-0.00002425,-0.00000762,0.00000841,0.9424003527671392,-0.7768791555871,0.0000035261953428,-0.000001938551742,,,Hor,1,118236,,0.000098446436398,,,
80579,80824,,,Gl 628,,Wolf 1061,16.505017,-12.662594,4.2922,-93.61,-1184.9,-13.0,10.1,11.937,M4,1.604,-1.597477,-3.871023,-0.940865,0.00000521,0.00001773,-0.00002114,4.321003264951744,-0.221003949876375,-0.0000004538340864,-0.0000057445573,,,Oph,1,80579,,0.0014628506869998534,V2306,10.143,10.063
118830,,,,Gl 473A,,,12.554778,9.020714,4.3066,-1794.92,233.12,0.0,13.04,14.869,dM5.5eJ,1.83,-4.208555,-0.615564,0.675238,-0.00000468,0.00003719,0.00000481,3.2868331121142487,0.15744116488260002,-0.000008702017715,0.000001130197652,,,Vir,1,118830,Gl 473,0.000098265258283,,,
118831,,,,Gl 473B,,,12.554778,9.020714,4.3066,-1794.92,233.12,0.0,13.3,15.129,M7,,-4.208555,-0.615564,0.675238,-0.00000468,0.00003719,0.00000481,3.2868331121142487,0.15744116488260002,-0.000008702017715,0.000001130197652,,,Vir,2,118830,Gl 473,0.0000773392578049,,,
442,439,225213,,Gl 1,,,0.089883,-37.357364,4.3399,5634.07,-2337.94,22.9,8.56,10.373,M2V,1.462,3.448844,0.081384,-2.633508,-0.00001398,0.00011824,-0.00005331,0.02353139199365567,-0.6520089932134262,0.0000273147421321,-0.000011334652963,,,Scl,1,442,,0.0061773185859152,,,
118583,,,,GJ 3522,,,8.982236,8.475397,4.4643,322.61,-313.72,0.0,10.89,12.641,k,1.67,-3.107711,3.136747,0.657969,-0.00000566,-0.0000042,-0.00000672,2.3515438628707424,0.14792357815645,0.0000015640574148,-0.000001520976871,,,Cnc,1,118583,,0.0007648917910071,,,
118100,,,,Gl 83.1,,,2.003563,13.05304,4.4683,1113.71,-1768.54,-31.0,12.28,14.029,dM8  e,1.8,3.76629,2.179192,1.008821,-0.00003131,0.00000976,-0.00004449,0.5245315839220858,0.22781853307949998,0.0000053994184417,-0.00000857413841,,,Ari,1,118100,,0.0002130100037411,,,
118704,,,,GJ 3618,,,10.742414,-61.193586,4.4883,-340.24,1614.54,0.0,13.92,15.66,m,1.82,-2.046475,0.699423,-3.932885,-0.00002674,0.00001696,0.00001692,2.812357364496664,-1.06802955870255,-0.0000016495300667,0.000007827505949,,,Car,1,118704,,0.000047424198526,,,
118707,,,,GJ 3622,,,10.803471,-11.336727,4.5249,601.06,-1525.88,-7.0,15.6,17.322,M6.5,2.1,-4.220385,1.367034,-0.889411,0.00000886,-0.00001673,-0.00003142,2.8283421100554174,-0.19786320771905,0.0000029140211083,-0.000007397694381,,,Sex,1,118707,,0.0000102612436519,,,
85899,86162,,,Gl 687,,,17.607283,68.339141,4.5282,-320.47,-1269.55,-23.2,9.15,10.87,M3.5Vvar,1.505,-0.171572,-1.662506,4.208248,-0.00000876,-0.00001633,-0.00003234,4.609575949278982,1.1927430241692911,-0.0000015536824021,-0.000006154952081,,,Dra,1,85899,,0.003908408957924021,,,
85264,85523,,,Gl 674,,,17.47772,-46.89519,4.5405,573.32,-879.84,-10.2,9.38,11.094,K5,1.553,-0.422874,-3.073668,-3.314975,0.0000154,0.00001935,-0.00000562,4.575656339920692,-0.8184754718660113,0.0000027795337934,-0.000004265584687,,,Ara,1,85264,,0.0031798014276915245,,,
57194,57367,,,Gl 440,,,11.761338,-64.841517,4.6081,2665.17,-346.83,0.0,11.5,13.182,DC:,0.196,-1.955207,0.122023,-4.170954,0.00000327,-0.00005986,-0.00000329,3.079111182701738,-1.13169796494377,0.0000129211087701,-0.000001681479288,,,Mus,1,57194,,0.0004647292416762,,11.575,11.405
112660,113020,,,Gl 876,,,22.887977,-14.263701,4.6887,960.33,-675.64,-1.5,10.16,11.805,M5,1.597,4.352933,-1.304309,-1.155222,0.00000122,0.00002242,-0.00001451,5.992058277348161,-0.24894853845757126,0.0000046558112185,-0.000003275595151,,,Aqr,1,112660,,0.001651961798229015,IL,10.202,10.102
117960,,,,GJ 1002,,,0.112155,-7.539302,4.6992,-816.71,-1869.38,-42.0,13.75,15.39,M5-5.5,1.98,4.65444,0.136696,-0.616283,-0.00004758,-0.00002002,-0.0000366,0.029362212909476736,-0.13158564925665,-0.0000039595218105,-0.000009063005133,,,Cet,1,117960,,0.0000608135001279,,,
119312,,,,GJ 1245A,,,19.898222,44.414534,4.717,438.31,-583.77,0.0,13.41,15.042,M5.5 V e,1.9,1.606452,-2.961705,3.301167,0.00001326,-0.00000344,-0.00000953,5.209342226342161,0.7751798494013,0.0000021249868432,-0.000002830191974,,,Cyg,1,119312,GJ 1245,0.0000837915067438,,,
119313,,,,GJ 1245B,,,19.8985,44.414552,4.717,438.31,-583.77,0.0,14.01,15.642,m,1.98,1.606668,-2.961587,3.301168,0.00001326,-0.00000344,-0.00000953,5.209415108342162,0.7751801614013001,0.0000021249868432,-0.000002830191974,,,Cyg,2,119312,GJ 1245,0.0000482169793901,,,
118727,,,,Gl 412B,,,11.093507,43.521487,4.8323,-4432.65,934.1,0.0,14.4,15.979,M6  e,2.09,-3.405436,0.825166,3.32765,0.00003895,0.00009743,0.00001587,2.9042732643194427,0.7595932491991,-0.0000214900936111,0.000004528663982,,,UMa,2,54052,Gl 412,0.0000353508613362,,,
54052,54211,,,Gl 412A,,,11.091542,43.526777,4.848,-4410.79,943.32,68.8,8.82,10.392,M2Vvar,1.491,-3.416483,0.828486,3.33921,-0.00001034,0.00010916,0.00006453,2.9037590320082702,0.7596855747635962,-0.0000213841133406,0.000004573344411,,,UMa,1,54052,Gl 412,0.006070158063410442,WX,8.858,8.788
49767,49908,88230,,Gl 380,,,10.189602,49.454237,4.8731,-1361.55,-505.0,-25.4,6.6,8.161,K8V,1.326,-2.818415,1.445842,3.702832,0.00002164,0.00002505,-0.00002749,2.6676316744191584,0.8631392602954976,-0.0000066009806676,-0.000002448309086,,,UMa,1,49767,,0.04738053933388253,,,
118676,,,,Gl 388,,,10.326843,19.870262,4.9044,-497.26,-52.26,12.3,9.4,10.947,M4.5Ve,1.54,-4.17747,1.956673,1.667178,-0.00000608,0.0000159,0.00000311,2.7035612777746034,0.3468014888489,-0.0000024107845079,-0.000000253383022,,,Leo,1,118676,,0.003640826637894008,,,
